,text,label
307,/#Leftest #Hippocratic #Domecrats won't vote for #FineLady #MichellBachmann but will vote for #EmailScandal #Benghazi #Killary #SemST,1
308,2 million bogus followers on Twitter @user #WhyImNotVotingForHillary,1
309,@user > since trickle down economics has failed when was the last time a poor person created jobs? #SemST,1
310,"If you cant dazzle them with brilliance, baffle them with bullshit. #HillaryClinton #libstardsareidiots #SemST",1
311,@user loving the new colorful profile pic! #loveit #SemST,2
312,#everydaysexism Only > @user < may say what sexism is. The rest of y'all shut up. #SemST,0
313,@user : My name is Rebecca and my grandmother immigrated to Sunnybrook Farm. @user,0
314,"Now that #Hillary is raising money like an incumbent president, can we stop pretending that she won't be the nominee? #SemST",1
315,"I've made my decision, to the shock of no one probably, who I'm supporting  #SemST",0
316,"@user First SCOTUS reaffirms Obamacare, then it legalize gay marriage. Your world is crumbling! #SemST",0
317,I'm going to apply for the Intern job #SemST,0
318,Can't wait to get my #YaaasHillary shirt!  @user #SemST,2
319,@user Compassion the new frontier Hillary will go where she's never gone before She'll need a village & a committee #SemST,1
320,@user You can run but you ca't hide. #ClintonFoundationscandal #ClintonCash #emailgate #SemST,1
321,@user @user @user @user The whole #world is supporting you. #SemST,2
322,Congratulations @user on entering the 2016 race for President! You have the support of Jews all over the world! #SemST,2
323,Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself #SemST,1
324,"#BENGHAZI WAIT DID I SAY ""THANK GOD?"" VOTERS? SRY!! MT!! I MEANT ""THANK GOODNESS!"" NO OFFENSE INTENDED! ##tcot #SemST",1
325,"@user anytime a liberal throws around words like ""truth is"" or ""reality is"" you know they're about to LIE! #SemST",0
326,Do we call Bill Mr President...the first 1st man of Or mr president the 1st man? Lol #imreadyforhillary #SemST,2
327,"The only thing that I would pay money for is to hear Hillary Clinton say ""I QUIT and I'm GUILTY"" that would be worth millions. #SemST",1
328,crazy to think next up for the Oval Office is either going to be Hillary or a Republican #SemST,1
329,"@user ""@HillaryClinton can't even manage @user and she wants to be @user #lol #WakeUpAmerica #StopHillary2016 #SemST",1
330,"I hate Hillary Clinton and Obama, please go die together  thrown into the ocean get ripped into prices by sharks. #SemST",1
331,@user What #Bernie2016 has done is work for DECADES on behalf of the American people not the corporatocracy who own corrupted #SemST,1
332,"@user had more twitter followers then all four major Republican candidates (Bush, Rubio, Paul, Cruz) COMBINED. #SemST",2
333,@user @user She is as bad or worse possibly than #Obama and she will continue to break laws as if she is invincible. #SemST,1
334,@user Here are my thoughts on the ruling: keep your archaic non-science based beliefs out of the laws of our secular nation #SemST,0
335,@user @user Hillary's doing the right thing -- staying focus on her campaign. #SemST,2
336,@user I'd ask #HillaryClinton to stop lying about #Benghazi & #ClintonFoundation ties to #terrorist #muslim #ISIS. #SemST,1
337,RT @user Are y'all at #UTEP ready for #MarcoRubio in #2016 #Miners #LadyMiners #UniversityOfTexasElPaso #Rubio #New... #SemST,0
338,@user welcome 2 Twitter~PROUD to be #UNITEBLUE~  #WarOnWomen  #worldpeace  #tngov #TN #socialjustice #AllLivesMatter #unity #SemST,0
339,Breaking News: #Hillary trades campaign bus for a broomstick. #SemST,1
340,RT @user Follow if you stand against Hillary in 2016! #SemST,1
341,@user @user @user @user @user @user Inaugural tweet from our new account! Go #SemST,1
342,Was asked by @user to help with her campaign. Gladly (excitedly) accepted! #SemST,2
343,How can we expect u to make good financial decisions for the US if u can't manage ur own multimillion $ salary so ur not broke #SemST,1
344,"over the river and through the woods, and UP WITH HILL WE GO! Yass #HillaryClinton  #Hillary   #SemST",1
345,@user @user one can only hope #SemST,0
346,@user . Clinton Foundation to keep accepting bribes from foreign governments #WhyImNotVotingForHillary,1
347,Kind of scares me that there are still thousands of emails that have not been released from Hillary's private emails.  #SemST,1
348,@user @user @user @user @user  I didn't realize #PayToPlayDiplomacy was such a big hit!  #SemST,1
349,"@user Your treatment of the press, Amb Stevens' fam, and the intel of the American ppl is enough to send you to jail #SemST",1
350,Great day in Emmetsburg meeting with #HillaryClinton supporters and learning more about important issues in Palo Alto county #SemST,1
351,"#WonderWoman movie, #TheMuppets TV show, #StarWarsVII, #MarriageEquaility #Obama. I guess I can leave social media now. Oh wait #SemST",0
352,@user Why is this woman like teflon?  She has committed enuf egregious crimes she should B superglued 2the dang wall! #SemST,1
353,@user You Flip/Flopped on the Gay marriage issue; must be more votes available with your current view? #SemST,1
354,@user I notice that you didn't condemn the lawless actions of the rioters. #SemST,1
355,"Only in a SEXIST AS FUK world would we question the ""qualifications"" of a former SECRETARY OF STATE. #SemST",2
356,"I need @user & @user to stop emailing me. I love you, but I need my space. #stillvotingforyou #SemST",2
357,@user @user @user The people came to see & hear Hillary not the Press obstructing their view #SemST,1
358,@user Does @user have any grasp on reality? I need more than 140 characters to address someone as naive as this man. #SemST,0
359,@user @user Thank you so much for RT and FAV!!! #WakeUpAmerica #Rubio2016 #Cruz2016 #SemST,1
360,@user @user @user  perfect definition of JIBBERISH  #UniteBlue #SemST,0
361,& I bet that @user is thee best choice for President in 2016she's the next best one for the people  #Vote #SemST,2
362,"Apparently, putting cocaine in someone's butthole and then waiting for them to fart in your face is the wrong way to get high. #SemST",0
363,@user @user @user I hear the Peter Gunn theme. She's going to kick some serious GOP ass. #SemST,1
364,Getting another @user bumper sticker because #LoveWins and 2 just wasn't enough #SemST,2
365,I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife #SemST,2
366,@user @user stand on the right side #SemST,2
367,.@Theblacksphere #Hillary took a #HypocriticalOath with a vow to do harm to all that cross her. Are you #ReadyForHillary  #GOP2016 #SemST,1
368,"@user No, she's got the #BlackLivesMatter vote w/o even talking to them.  Most blacks are brainwashed by @user #SemST",1
369,@user @user Let's hope the VOTERS remember! #HillNo,1
370,@user @user @user @user  It will. Otherwise we're guaranteed GOP in control of all 3 branches. #SemST,1
371,Save an intern.... Keep Bill & Hillary out of the White House.  #SemST,1
372,Insurgent. What will happen if Hillary becomes dictator in chief. #SemST,1
373,"@user If you think Hillary isn't taking foreign money from Muslim brotherhood, you probably favor Obama as chief justice #SemST",1
374,Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus #SemST,2
375,@user Awesome video!  Vote for Chelsea's mom. #SemST,2
376,@user not good when only @user defends you. Your big mouth & giant ego are your downfall #stupidisasstupiddoes #SemST,1
377,"Bernie or Hillary? Prefer Bernie but Hillary fine. Either way, Dems gotta stand together in 2016. #FeeltheBern #SemST",2
378,"Wasn't the original #ScoobyVan also full of unemployed hippies & a stupid dog, who lived to meddle in other people's business? #SemST",1
379,"@user was that ""awkwardness"" or ""awfulness""? I think the latter #SemST",1
380,"#BernieSanders is running for president, don't the #democrats already have one really old guy running?? #SemST",1
381,'Hillary-speak' campaign rhetoric is going to be the death of me. @user #SemST,1
382,@user super out of touch and stupid.   Please go away. #NYCPride #NYC #SemST,1
383,"#Putin, #NothingMoreAmericanThan voting for a politician to lead the country when she can't even handle email. #think #SemST",1
384,"@user @user how many men are getting their dicks sucked daily in congress, etc and no one gives a shit... #SemST",0
385,"@user @user @user @user @user Fine, they can leave USA & never come back. #OiP #Cruz2016 #SemST",1
386,@user IM HIGH ON HASHTAGS RIGHT NOW I CANT HELP MYSELF #mypresident #SemST,0
387,@user I agree with her previous stance; and I'm sure she still believes in what was said before. #SemST,1
388,@user i love bernie because he ain't #SemST,0
389,"@user @user @user @user @user Without the blacks and minority voters? NO, Won't happen! #SemST",0
390,"Never vote for @user ""for the survival of our country"" #LoveWins #SemST",0
391,@user @user SOS OBAMA Who?? @user ?? :-))))  Are you joking? #StopDilma #StopLula #StopForodeSaoPaulo #SemST,0
392,I bet Leslie Knope would be so happy about #SemST,2
393,@user End lawless #ClintonFoundation. Jail Butcher of #Benghazi. #Arrest rapist #BillClinton. #HillaryClinton,1
394,"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi #SemST",1
395,HER NAME IS RIO AND SHE DANCES IN THE SANAAAAAND!!! WHOOOO!! #tcOT #SemST,1
396,@user Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime. #SemST,1
397,@user at least he has a platform #SemST,0
398,I'd still rather have Aaron Hernandez as President than Hillary.  #SemST,1
399,I don't want to be appointed to an Ambassador post.,0
400,Ding Dong ____ _____ __ ____ #SemST,0
401,#LoveWins on the day I get my Hillary gear! #Yaaas #Pride #SemST,2
402,RT @user Thanks @user keep sending in the clowns! It makes this upcoming election very entertaining #latinos2016 #Rock... #SemST,0
403,Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation #SemST,1
404,@user @user I'm down to help for 2016 election. #SemST,2
405,@user @user @user @user What her emails? They released the rest all very boring. #SemST,1
406,Casually hangin' with @user on a conference call while taking a break at #ACUHOI. #SemST,2
407,@user Pretty sure you're gonna lose out on a lot of hypocritical #Christian votes by pretending to care about #LGBT #SemST,1
408,"Dick Morris: @user is ""fundamentally corrupt"". He should know! #copolitics  #wcs15 #SemST",1
409,"I've been doing my reading and I do have to to say, I'm wildly impressed by Hillary Clinton #SemST",2
410,@user @user  GET OUT OF MY STATE YOU BUM! #UniteBlue  #SemST,0
411,Those aren't pantsuits. They are camouflage outfits carefully tailored to minimize silhouette. Think stealthsuits.Very high tech. #SemST,1
412,@user will pick @user for VP -Mark my tweet. #UnstoppableTicket #ElizabethWarren #SemST,2
413,I love the smell of Hillary in the morning. It smells like Republican Victory. #TedCruz2016 #MarcoRubio #SemST,1
414,"@user lied about the cost of the gala, she was fined for it, but if it were @user they'd be in jail  Unfit for office  #SemST",1
415,I think I'll take @user over @user now.. and that is scary to say.  #badchristianvalues #SemST,0
416,The kind of Gov that Liberals promise you can only be achieved and sustained with a Conservative Government.   #HeatWave #tcot #SemST,1
417,@user @user @user @user He is what he is and it doesn't resonate with minority and black voters! #SemST,0
418,"Would you wanna be in a long term relationship with some bitch that hides her emails, & lies to your face? Then #Dontvote #SemST",1
419,"@user @user serious, if trump runs you'll get a trump tattoo? Calling the Donald!! #SemST",0
420,.@HillaryClinton What's the ambient temperature in #Hell today? Use that as a guide!  #SemST,1
421,"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality #SemST",2
422,@user @user Hillary for Prez = Obama's third term and that's the last thing we need!! #SemST,1
423,"@user  Broke, as in Dead broke"" Elitist Nauseating Get behind the rope  Hateful Arrogant Z Ideologue  Someone else add Z. #SemST",1
424,"@user @user if you're the best your side has to offer, we have nothing to worry about, slick. #SemST",0
425,So excited to hear @user speak here at @user in #Hanover #HillaryinNH @user #SemST,2
426,@user will not let our enemies take advantage of us like Obama is doing & Hillary will do! @user #NewAmericanCentury #SemST,1
427,"Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER #SemST",1
428,2 people that are surprising? Trump &Fiorina. Why? Cause they're being honest w/what they think.  Obama built that.  #SemST,0
429,"@user take that, Marco Rubio. @user cannot pander to the Latino vote while pushing policies that hurt the community most. #SemST",0
430,Hillary will get past the primaries cause Dem voters don't think she can do any wrong. But she will be beat in November #SemST,1
431,Bill Clinton just wants to be the first dude to be President and bang one. #SemST,0
432,RT @user Who in #CorpusChristi is ready for #MarcoRubio in #2016 #Hooks #CC #Texas #TX #361 #KeepTexasRed #GOP #Tea... #SemST,1
433,"Always aim high,work hard, & care deeply about what U believe in...when U stumble, keep faith. HILLARY CLINTON @user #SemST",2
434,@user  Heaven forbid anyone invade the space of the Queen of Lies. -_- #SemST,1
435,Y did #randpaul take donations from a #WhiteSupremacy group after shaking hands with black leaders? #BlackLivesMatter #gop #SemST,0
436,As much as @user poll numbers have jumped I still have Hillary winning the Dem. nomination. #SemST,2
437,"@user Thanks for the follow, may God bless you and your family !  #freeallfour #SemST",1
438,"Saudi Arabia imprisons & flogs rape victims. ""Women's champion"" @user has accepted MILLIONS $$$ from Saudi govt #tcot #SemST",1
439,if Hillary wins the election there's a chance we might move to Australia. #HILLARY4PRES #SemST,1
440,"Pundits say Jim Webb facing uphill battle with Hillary.  Really, it's with Bernie for the anti-Hillary vote.  #JimWebb #SemST",1
441,"@user @user is not qualified b/c he eats $82,000 in snacks & b/c of D corruption of #Bridgegate  A BIG FAT BULLY! #SemST",1
442,"#StopHillary2016 @user if there was a woman with integrity and honesty I would vote for such as woman president, NO",1
443,"So when all you brave patriots stop Hillary, who you going to replace her with, Jeb Bush? LOL. #losers #SemST",2
444,"@user @user @user ""@HillaryClinton can't even manage @user and she wants to be @user #lol #SemST",1
445,Apple and Walmart = MADE IN CHINA Why does our country continue to sell us out to China in every way possible? #AppleMusic  #SemST,0
446,"Sen. Kaine (D-VA) on #SCOTUSMarriage: ""What a great victory! #SemST",0
447,"@user  ""@HillaryClinton can't even manage @user and she wants to be @user #lol #WakeUpAmerica #StopHillary2016 #SemST",1
448,"RT @user Democrats are Red, Obama is a Communist, I'm a true Patriot, So stop Hillary.  #tcot #SemST",1
449,@user is the only honest voice of the @user and that should scare the shit out of everyone! #SemST,1
450,Because Communist Breadlines are not my thing! #NoHillary #WhyImNotVotingForHillary,1
451,Where's the campaign store is the real question? I am ready to buy some Hillary gear,2
452,"So we're to believe that ""Santa"" is a hairstylist?   Um... okay. You often need code for that. #Lies #SemST",0
453,Federal gov't social spending 61% of budget. Federal gov't defense spending 22% of budget. Something is definitely wrong here. #SemST,0
454,"Didn't realize Bob Dole was mentioned in Tupac's ""How do u want it"" #YesterdaysLeaders #SemST",0
455,"@user @user  Don't care for #Fiorina, but it seems she taking the #sexist gut punches by the #media. #MSM",0
456,"Dude, why can't Hillary run a fax machine?   #SemST",1
457,#HillaryClinton has yet to release @user donors... Public deserves disclosure. #Scandals #lies #Clintons #SemST,1
458,@user That woman is so corrupt she can't even have a truthful thought. #SemST,1
459,Just think how many emails Hillary Clinton can delete with today's #leapsecond #SemST,1
460,"YAAAS, Hillary! @user wins best dressed here at the #Merrimack 4th of July parade! #HillaryforNH #SemST",1
461,"One of Hillary Clinton's biggest idols is Margaret Sanger, who called for the extermination of colored people. #SemST",1
462,WHO'S READY FOR A DAY OF ACTION?! I know I am! #FellowsSC #SemST,0
463,My dad told me he's voting for Hillary. I'm so proud. LOL #SemST,2
464,Human rights are women's rights and women's rights are human rights. - Hillary Clinton #SemST,2
465,Hillary: stop pretending you were supporting the LGBT people when you opposed them until 2013. You are a lying conniving human #SemST,1
466,@user not at all I think the statute of limitations has expired plus I can always have a driver ala #SemST,0
467,"@user Afterall, they're just a poor black family trying to pay the bills!  @user #WhyImNotVotingForHillary #TCOT #SemST",1
468,Hillary had just enough time to doctor her email inbox to her advantage before releasing them.... hahaha #justkidding #SemST,1
469,@user Of course @user is silent. That insures she doesn't have 2 stand 4 ANYTHING & less chance of offending voters #SemST,1
470,RT @user Is everyone in #ElPaso #Texas ready for president #MarcoRubio #UTEP #NewAmericanCentury #2016 #Future #Rub...,1
471,@user WE HAVE A TROLL ! #morningjoe #unitedblue #SemST,0
472,"@user @user at least he didn't lose an embassy, cover up a murder, or burn govt emails. #SemST",1
473,.@gailtalk @user Of course it was. She'll be handled every step of the way. They can't risk her unscripted. #SemST,1
474,"Nothing says ""I'm Every Woman"" like 10 Democrat staffers in a machine shop in #Iowa right @user #NotReadyForHillary #SemST",1
475,Whoever is up now let it be known that support for #MarcoRubio never sleeps! We promote the #NewAmericanCentury 24/7 #Texas #TX #SemST,1
476,297 days until I can register to vote!!1 year 193 days until Election Day #RockTheVote #democrats #everyvotecounts #SemST,2
477,Win with the Blacks. Put some of your focus on the racial tension between Blacks and Whites. #SemST,1
478,@user i am portuguese and i support your campaign! Best luck! The world need a person and a women like you! #USA #SemST,2
479,Hillary can't use a fucking fax machine but you idiots are going to vote for her to be President?  #SemST,1
480,#AskPOTUS Would you fire the #GOP congress for not doing their job if you could? #GOPFail #SemST,1
481,"#HillaryDebateQuestion So you profess admiration for #MargaretSanger who wanted to rid the country of ""negros"". Explain please? #SemST",1
482,@user @user @user @user I'm voting in the Democrat primary this year...to support @user  #SemST,1
483,Hillary Clinton makes Nixon look like an amateur schoolboy #ClintonCash #ClintonFoundation #Clinton #SemST,1
484,"@user Thank you so much for the follow and the FAV, Jeane!!!  Gods' best to you! #WakeUpAmerica #SemST",0
485,#Hillary's still very weak among grassroots - as shown by how strong #BernieSanders got how fast on how little. @user #SemST,1
486,"@user @user That doesn't leave much to talk about, then, does it? #SemST",0
487,@user hahaha. He is some kind of special..  this is why Hillary's going to win! Hahaha. #SemST,2
488,@user @user @user Thanks so much for this article! #SemST,0
489,.@FoxNews @user ok.. So where are these emails coming from? Didnt @user already say the server was erased? #LIES #SemST,1
490,@user is opening 10 more offices in Iowa this week.  She's not playing around! #iacaucus #SemST,1
491,@user @user @user #VoteForHillary @user isn't racist. A leader who demands #EqualityForAll #SemST,2
492,@user @user lol!!!!  That is one of the funniest things I've heard in a while!!!!  #SemST,0
493,"Norman Hsu illegally donated $850,000 to @user there is evidence he worked for China.  White House for sale.  #SemST",1
494,@user said #AllLivesMatter just like she said marriage was between a man and a woman! Giver her a few more years #SemST,1
495,@user @user @user Thank you for RTs!!! #WakeUpAmerica #dumpboehner #ditchmitch #SemST,0
496,2016 is going to be a great year. Rush Limbaugh's contract is over and he will be dropped by so many. Liberal victory #stoprush #SemST,0
497,As late as 2013 #HillaryClinton opposed marriage equality. #SemST,1
498,@user @user The whole #world is supporting you. #SemST,2
499,My sexy daddy Obama had two wins this week. Happy for him & democrats   #SemST,0
500,Excited to be working with some great #FellowsSC this summer. They're some pretty great people that are fired up for #LetsGo #SemST,0
501,@user u get me that book yea?  #SemST,0
502,@user @user @user Actually she should be disqualified from running!How many scams and ethics problems now? #SemST,1
503,"Gov. Chafee, why are you trying to make fetch happen. It's not going to happen. #SemST",0
504,#HILLARY has been lying for so long that her first fib was in morse code #HillNo2016 #SemST,1
505,@user Thanks for the follow! #TheHRCSuperVols for #SemST,0
506,#HillaryClinton is hiring #Monsanto lawyers to help her become President. The next president shouldn't be aided by Monsanto #SemST,1
507,@user This is why Rand Paul will never be POTUS. #BaltimoreUprising #SemST,0
508,@user @user just defending my girl Hillary! #SemST,2
509,"RT @user #Ready because one day girls will say: I want to be President, too.  #ReadyForHillary #haiku #SemST",1
510,marijuana? marijuaage equality?? coincidence i think nOT!!11! #SemST,0
511,Don't you someday want to see a well qualified candidate by the president of the United States? #ReflectingHillary #SemST,2
512,Another #Hillary supporter committed to caucus tonight! One more step on the way to winning the Iowa caucus. #SemST,2
513,"I'm in a better place now that I got some coffee, now time to grow these grassroots   #sctweets #SemST",0
514,"@user is at the top, and has spent her whole career growing government, keeping the deck stacked. #LibertyNotHillary #SemST",1
515,@user all the more reason to vote #Democrat in 2016. #ACAworks #GetMoneyOut #RestoreTheVRA #Bernie2016 #waronpoverty #SemST,2
516,Can anyone name the jobs #HillaryClinton has been responsible for creating.. Even her security is an entitlement... #SemST,1
517,"@user I think our country is ready for a female pres, it can't ever be Hillary",1
518,#Hillary is as transparent as a brick wall #LibertyNotHillary,1
519,@user @user are you kidding me...leave her to focus on issues...the next prez #SemST,2
520,@user 100% agree. We need a woman like Hillary that can help this country get nursed back together! #SemST,2
521,@user @user @user Hillary's new Campaign Slogan:  HILLARY - NOTHING TO HIDE EXCEPT THE TRUTH !!!  #TCOT #CCOT #SemST,1
522,Wondering what the NEXT idiotic GOP smear against @user will be. It's coming for sure. Just don't know details yet. #SemST,2
523,@user secret Clinton docs? gee WHAT a surprise! #SemST,1
524,"Bill Clinton Decided against taking out Bin Laden.   And we Got September 11, 2001.  #SemST",1
525,@user @user #freedom_justice_equality_education for innovation and development to make #happy_life in Utopia #SemST,2
526,This is not her first time at the rodeo!  @user doesn't care who likes her or not This woman is on a mission #Tough #SemST,2
527,@user welcome little sister! Love you! #SemST,0
528,Very excited to hear Sen. Klobuchar speak today! #SemST,0
529,The Kool-Aid drinking leftanistas continue to close ranks with support for Madame Secretary. WTF? Hillary is a fraud full of lies. #SemST,1
530,"@user @user Open mouth, reveal heart-Margaret Sanger,architect for black genocide @user @user #HillarySoWhite #SemST",1
531,Thanks @user for amazing noms for canvassing #FITN #SemST,2
532,How anyone can believe a single word that comes out of that woman's mouth is beyond me... #SemST,1
533,My mom just told me she and my aunt want to volunteer on @user campaign! I support it! #SemST,2
534,"I am having a really tough time seeing any leaders running for POTUS, quess I will have to wait and see what happens. #SemST",0
535,LOOKING FORWARD TO #CUBA EXPANDING MAJOR EXPORTS OF PICK UP TRUCKS CONVERTED INTO RAFTS!! SO EXCITING! #tcot #SemST,1
536,Support #independent #BernieSanders because he's not a liar. #POTUS #libcrib #democrats #tlot #republicans #WakeUpAmerica #SemST,1
537,I am just full of myself tonight  #tofunny #funny #funnier #hilarious #HilaryDuff #QuotesOfTheDay #quotestoliveby #quotes #SemST,0
538,Saw a bit of @user 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks! #SemST,2
539,#Hillary to stop for #pizza today to garner the #Italian vote. #MSM is worthless. #libertynothillary #HillNo,1
540,@user The more Republicans  talk about social policy the better....for #SemST,0
541,Amazing turnout @user . Emotional crowd. RT if agree love wins. #FellowsNV  #SemST,0
542,@user If @user can do half of what he did then she would be doing is a favor #SemST,2
543,"@user And, #HandOverTheServer she wiped clean + 30k deleted emails, explains dereliction of duty/lies re #Benghazi,etc #tcot",1
544,"@user @user @user whose the opportunist now, #NoHillary2016",1
545,@user We haven't even had the elections yet. #SemST,0
546,You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again. #SemST,1
547,"@user in her #Emails @user said there were ""a couple of Facebooks"" on her :) #TotalIncompetence #RedNationRising #SemST",1
548,#AskBobby Do you think #HillaryClinton has turned over all of those emails on her private server she destroyed! #SemST,1
549,"@user ""@HillaryClinton can't even manage @user and she wants to be @user #lol #WakeUpAmerica #StopHillary2016 #SemST",1
550,I'm still so happy my voter ID came in the mail  #SemST,0
551,@user we just have to hang in there long enough that this idiot doesn't completely destroy the country #SemST,1
552,Clinton entitlement is the proverbial American hemorrhoid #tcot #Opinionated #SemST,1
553,@user #ayyylmao do #Democrats & other #liberals realize no one wants #HillaryClinton which is #Obamanation 2.0? #SemST,1
554,I feel confident that @user will win  in 2016. #SemST,1
555,"@user ""to da honies gittin money playing #bleep words like dummies"" #POPPA #SemST",0
556,So thankful for all of the volunteers who joined us at Bliss Studio in Fairfield tonight! #Rockstars #SemST,0
557,#CPC thinks they can run antisocial personal attack advertising on #socialmedia! LOL! #cdnpoli #StopHarper #FeelTheBern #fnpoli #SemST,0
558,H stands for Holding Back e-mails belonging to #WeThePeople #obstructingjustice #WakeUpAmerica #HillaryLiesMatter #UniteBIue #SemST,1
559,@user @user @user Hillary campaign  will shortly announce that Sanders was born in Canada. Yeah that's it. #SemST,1
560,"hey ""transparent"" @user so...who is ""Santa""? #LibHack #Pay2Play #Corruptocrat #tcot #Benghazi #VinceFoster #Monica #SemST",1
561,Thank you for your kind RTs and FAVs @user !!! #WakeUpAmerica #todosmarchamos #Cuba #SemST,1
562,I would LMAO if some negro Democrat decides to run for President. #HillaryClinton2016 #HillarysBigAnnouncement #HillarysDonors #SemST,1
563,Grateful for the chance to tell the world about my love of many flavors of ice cream! #WakeUpAmerica #SemST,1
564,Go watch America: Imagine A World Without Her. It'll make you realize how lucky we are to live in the best country on Earth #SemST,0
565,@user @user  Support encourage #HillaryClinton president #UnitedStates world is success of women in  world #SemST,2
566,I'm #ThatChampion who got kicked off the #Watergate team due to misconduct.  #tcot,0
567,"Last week = Life (Obamacare, gay marriage)  Today = Death (air pollution, lethal injection)  Elections matter, y'all. #SCOTUS #SemST",0
568,Would that the rest of #us were able to escape from #Clinton as well #ClintonCorrectional #HillaryClinton #escapeClinton #SemST,1
569,@user @user @user @user @user @user @user That's right! #SemST,1
570,@user will be the nominee for the Democratic Party. Period. And she's gonna win the Presidency too. #SorryBernie #SemST,1
571,@user sir sory mae bi bharat mool ka hu par my hart is for democraet and #SemST,0
572,Thank you @user for your support of the LGBT community. On this historic day I thank you for giving us hope. #SemST,2
573,SLOWLY SLOWLY THE DEBT CRISIS WILL IMPLODE NATIONS CURRENCY #AmericaDeadBrokeSAVE THE DOLLAR NOW #SemST,0
574,@user Hillary's emails missing and incomplete? Who'd of thunk it??  JUST TRUST ME!!! #SemST,1
575,Thanks @user for participating! WE are lucky to have YOU here in Iowa. #FellowsIA #SemST,0
576,If I ever meet Hillary Clinton I will have died and then come back to life b/c I will be so happy #idol #SemST,2
577,#hillaryclinton is a champion of data removal. #SemST,1
578,"@user More lies and hypocrisy. As senator of NY, you clearly said you were opposed to gay marriage. #SemST",1
579,"Gay marriage is a minor setback for Fox News. Tune in for a full collapse on November 8, 2016. Lots of tears and broken hearts. #SemST",0
580,Our Queen City is currently infested w/ out-of-state plate Priuses driven by millennials w/ Hillary bumper stickers. #MHT #SemST,1
581,#INeedMeninist because @user is running for president...do I need to say more? #SemST,1
582,Don't get it twisted. A major presidential candidate using her first policy speech to talk about mass incarcertaion. #SemST,1
583,@user @user Cruz needs to autograph bomb #SemST,0
584,"@user Women are not a demographic, we are at least 50% of the nation. So a woman is no more symbolic than a man #SemST",0
585,"America needs a champion!-H  No thanks,@HillaryClinton we don't need a champion, especially if you're that ""champion"".   #SemST",1
586,Free market capitalism is America's best friend because of constant pressure to innovate & use resources efficiently. #SemST,1
587,It's great that @user supports GMO crops. It's like the IT scepticism all over again. Science vs belief. #JebBush #SemST,1
588,Fox News predicting 3 way marriage-gee we have the Mormons for that!  #morningjoe #unitedblue #SemST,0
589,I'm proud to announce I support #HillaryClinton!!!! #SemST,2
590,"#WhyImNotVotingForHillary she calls education a ""non-family enterprise"" #ImCommitted2DefeatHillary Are you? #ncpol @user #SemST",1
591,"@user ""@HillaryClinton can't even manage @user and she wants to be @user #lol #WakeUpAmerica #StopHillary2016 #SemST",1
592,"So @user I believe Andrew Fastow beat you to the ""we made mistakes, as many organizations of our size do"" excuse #SemST",1
593,Does Hillary really need to run this country? Could we just make her president of the Bingo club at Shady Pines?  #tcot #p2 #SemST,1
594,@user ITS TIME TO ROPE OFF KILLARY @user DELETE HER OFF YOUR BALLOT SHE IS A CLONE OF SODOM  INSANE OBAMMAD #WakeUpAmerica #SemST,1
595,"@user @user @user ""@HillaryClinton can't even manage @user and she wants to be @user #lol #SemST",1
596,The only way I support Hillary was if Elizabeth Warren ran or Karl Marx was running #2016 #Clinton2016,1
597,"Apparently, @user fans don't like to see Hillary's name even implied.  #SheWhoShallNotBeNamedBecauseShesWinning #SemST",2
598,@user #HappeningNow optics problem? No the real Hillary Clinton has stood up #ClintonCash #IaVotes #SemST,1
599,Students of #BaylorUniversity are y'all ready for #MarcoRubio in #2016 #BU #Baylor #Bears #BaylorBears #NewAmericanCentury #GOP #SemST,1
600,"96 commit cards collected for Hillary in Greenville, SC so far! #FellowsSC #SemST",2
601,@user So what's your goal for setting up victims for #BillClinton to assault? #HillaryClinton #ChelseasMom #tlot #SemST,1
602,Let's bring prosperity to the line workers & to the kindergarten teachers!!!- @user #inspiredbyhillary #SemST,2
603,Loved talking with Yvette today about education and women's voices in politics. Can't wait to see her on caucus day! #FellowsIA #SemST,1
604,If you need me I'll be screaming like a little baby from now until about ten minutes after @user arrives in #PTown. #SemST,1
605,"I AM A CROOK...and I like it, like it, yes I do #HillaryCampaignSlogan  #WakeUpAmerica #StopHillary2016 #specialreport #SemST",1
606,Hillary Clinton vs. Bernie Sanders primary will be like the brawl over applesauce at the retirement home. #ReadyForHillary #SemST,2
607,@user you have my support. (Now lets see how many people unfollow me.) #2016election #SemST,1
608,#HillaryInNH is like Adolph Hitler in a Synagogue.   #tcot #uniteblue #ctot #SemST,1
