,text,label
310,I Like learning in depth about nutrition/health @user @user #Disease #westerndiet  #Health   #agriculture  #SemST,0
311,"Global Warming! Global Warming! Global Warming!  Oh wait, it's summer.  #SemST",1
312,"@user Higher sea levels & temperature, glacial retreat, warmer oceans, extreme weather events. Plenty of evidence. #SemST",2
313,@user my priority is to address #SemST,0
314,#Mission:#Climate @ home > Opt for reusable bags instead of plastic bags (by @user #Tip #ActOnClimate #SemST,2
315,Pupils in P5-7 from Lincluden Primary are participating in Carbon Busters Project 2015-2016! #LearningForSustainability #SemST,2
316,There are a lot of things that need to be done. But first should be changing our mindset.  #WaterManagement #SemST,2
317,@user That is one of the most INSANE and DELUSIONAL quotes I've ever seen.  #tcot #tlot #SemST,0
318,I don't  care why the globe is warming. I just want to stop it before there is irreparable harm #fuckpolitics #sciencerules #SemST,2
319,@user  #climatehealth report says we need ambitious programme like Marshall plan or Apollo mission to tackle climate change #SemST,2
320,"The natural world is part of our inheritance, we have to protect it  @user with @user on #BBC #Earth #SemST",2
321,#SEBAMM #SEB2015: Prtner explains the work of the #IPCC #SemST,0
322,"QT @user ""I don't have much patience for anyone who denies that this challenge is real."" 1/2 #SemST",0
323,@user well they should! Why do you think people in Karachi r dying? because we don't care about our environment! #SemST,2
324,Have never been so outrageously grateful for a slight cool breeze drifting over my body. Is this the future? #nakedtimes #SemST,2
325,If sea levels get any higher flooding in lowlands could become dire. #SemST,2
326,"First listen, then conviction, next action - Dali Lama on #Glasto2015 #SemST",0
327,"The same ppl who think Paul spoke ""for God"" when denouncing gays also think the current Pope does not speak for God. #SemST",0
328,@user @user @user We should worry about the state he's going to leave #Australia in. #NBN Fraudband #refugees #SemST,0
329,Inland so cal has been hot and humid all day. This seems to be our summers - muggy. So strange. #SemST,2
330,"After the Millennials come the Apocalypticals. Thanks, breeders. #overpopulation #SemST",0
331,Greenland's ice is melting faster this summer under a dome of high pressure #SemST,2
332,"We need to work with confidence, transparence and guided by consensus @user at @user event on #action2015 #SemST",0
333,Population growth is only a problem because humans treat the earth like shit.  #govegan #environment #SemST,2
334,Do #Catholics follow #God's word or this #Pope's ramblings?  #SemST,0
335,The ruling by @user is a major setback for @user & the environment.  #dirtycoal #SemST,2
336,The last thing #Australia or the world needs are 2 more vast earth destroying #coal mines! Let's get real and fight  #auspol #SemST,2
337,@user states the media needs to promote the damage of climate change. How bout you #Bolt? #ForeignCorrespondent #SemST,2
338,"If ozone science had been ignored by your dad, @user we would be in dire straits right now. Could you thank him for us? #SemST",2
339,@user @user The human mind is incapable of dealing with that of which it has no experience  #SemST,0
340,Climate change is an emergency. Stop denial and start taking steps. #climatehealth #SemST,2
341,"@user I suspect that @user may well just prefer to stick to his, erm, principles on this one. #SemST",0
342,"@user not to worry, our real enemy is #Obama #SemST",0
343,Enjoying watching Sir David Attenborough and Obama talk about climate change mitigation #LoveNature #SemST,2
344,@user @user @user @user @user #EngineeringInnovation. Future Green Tech to deal with #SemST,2
345,"We cant deny it, its really happening.  #SemST",2
346,"Macro problems face us all, but people focus on micro problems because they are within our immediate power to fix #SemST",2
347,Glad for the millions of lives improved this week. Now let's set our sights on helping millions more. #ImmigrationAction #SemST,0
348,@user Time to change the Government! #fracking #C02 #methane #pollution #cancer #health #earthquake #water #leaks #SemST,2
349,"When the Last Tree Is Cut Down, the Last Fish Eaten & the Last Stream Poisoned, You Will Realize That You Cannot Eat Money #SemST",2
350,#SpaceX is looking like major litterbug! Do they clean up the debris. It's $1500 if I litter hi-way. Space X #SemST,0
351,Building Renovations. Turn $10MM into $1MMM over time. #business #money #wallstreet #enterprise #entrepreneur #engineering #SemST,0
352,"@user I'll bomb anything I can get my hands on, especially if THEY aren't christian. #graham2016 #GOP #SemST",0
353,If it doesn't warm up soon @user I want my money back on the panels for misselling. #45Minutes #dodgydata #Drtker #SemST,0
354,#SavingMyTomorrow @user why are you guys not promoting this like crazy???? #HBO #SemST,0
